ID;type;text
23044;word_clues;vermin: household pests | mice and lice | unsavory ones
23045;word_clues;versus: against | lawsuit preposition | as opposed to
23046;word_clues;vertex: high point | top | highest point | summit | peak
23047;word_clues;vessel: watercraft | boat | ship | container | receptacle
23048;word_clues;viable: practical | feasable | realistic
23049;word_clues;victim: target of a con | prey | target
23050;word_clues;violet: purple shade | purple flower | fragrant flower
23051;word_clues;virgin: unspoiled | some olive oil | untainted
23052;word_clues;virile: macho | manly | hairy-chested | two-fisted | studly
23053;word_clues;virtue: good point | opposite of vice | goodness | moral excellence | righteousness
23054;word_clues;visits: stops in to see | looks in on | travels to see
23055;word_clues;"vocals: sung parts | lyrics, performed | singing"
23056;word_clues;volume: measure of sound | liquid measurement | audio amplitude
23057;word_clues;vortex: whirlpool | tornado | spinning mass
23058;word_clues;voters: electorate | constituents | election participants
23059;word_clues;votive: candle type | small candle | church offering
23060;word_clues;vowels: letter type | alphabetical subset | aeiou
23061;word_clues;voyage: journey | sea trip | nautical expedition
23062;word_clues;vulgar: common | crude | coarse language
23063;word_clues;waffle: breakfast order | sit on the fence | syrup holder
23064;word_clues;wagons: conestogas | pioneer vehicles | wheeled childrens' toys
23065;word_clues;"waiter: order taker | restaurant worker | aspiring actors, often"
23066;word_clues;waiver: legal release | liability release | release
23067;word_clues;wallet: billfold | credit-card holder | back pocket bulge
23068;word_clues;wallop: defeat decisively | clobber | smack hard
23069;word_clues;walrus: tusked mammal | whiskered creature | tusked marine mammal
23070;word_clues;wander: drift | go here and there | walk aimlessly
23071;word_clues;warble: sing like a bird | sing quaveringly | bird song
23072;word_clues;warden: gamekeeper | prison chief | guardian
23073;word_clues;warmly: cordially | nicely | cozily | friendly
23074;word_clues;warmth: friendliness | toasty feeling | fireside feeling | fireside emanation
23075;word_clues;wasabi: spicy condiment | sushi condiment | soy sauce mixer
23076;word_clues;wastes: squanders | doesn't use wisely | dissipates | fails to recycle
23077;word_clues;wedges: squeezes | some doorstops | jams in tightly
23078;word_clues;weighs: considers | evaluates | uses a scale | puts on a scale
23079;word_clues;whales: largest mammals | undersea mammals | high stakes gamblers
23080;word_clues;wheels: car parts | cars need four | bicycles need two
23081;word_clues;wicker: outdoor-chair material | chair material | woven wood
23082;word_clues;widows: black spiders | those who have lost husbands
23083;word_clues;widths: lateral measurements | area components | shoe stats | measurements from side to side
23084;word_clues;window: opening | opportunity | transparent panel
23085;word_clues;"winery: port producer | vineyards, often | place for a tasting room"
23086;word_clues;winter: cold season | snow season | when days are shorter
23087;word_clues;within: not outside | inside | less than
23088;word_clues;wobble: move unsteadily | teeter | show unsteadiness | vibrate
23089;word_clues;"wolves: pack animals | lunar howlers | wild dogs, perhaps"
23090;word_clues;wounds: injures | injuries | does harm to | hurts | sores
23091;word_clues;wrecks: totals | ruins | destroys
23092;word_clues;wrists: watch places | hand attachments | bracelet holders
23093;word_clues;writes: jots down | corresponds | puts down on paper | authors
23094;word_clues;wrongs: injustices | things to be righted | mistakes
23095;word_clues;yachts: regatta entrants | pleasure craft | pricey vessels | expensive boats
23096;word_clues;yellow: cowardly | jaundiced | mustard or lemon colored
23097;word_clues;youths: juveniles | minor parties | children
23098;sentences;The birch canoe slid on the smooth planks.
23099;sentences;Glue the sheet to the dark blue background.
23100;sentences;It's easy to tell the depth of a well.
23101;sentences;These days a chicken leg is a rare dish.
23102;sentences;Rice is often served in round bowls.
23103;sentences;The juice of lemons makes fine punch.
23104;sentences;The box was thrown beside the parked truck.
23105;sentences;The hogs were fed chopped corn and garbage.
23106;sentences;Four hours of steady work faced us.
23107;sentences;Large size in stockings is hard to sell.
23108;sentences;The boy was there when the sun rose.
23109;sentences;A rod is used to catch pink salmon.
23110;sentences;The source of the huge river is the clear spring.
23111;sentences;Kick the ball straight and follow through.
23112;sentences;Help the woman get back to her feet.
23113;sentences;A pot of tea helps to pass the evening.
23114;sentences;Smoky fires lack flame and heat.
23115;sentences;The soft cushion broke the man's fall.
23116;sentences;The salt breeze came across from the sea.
23117;sentences;The girl at the booth sold fifty bonds.
23118;sentences;The small pup gnawed a hole in the sock.
23119;sentences;The fish twisted and turned on the bent hook.
23120;sentences;Press the pants and sew a button on the vest.
23121;sentences;The swan dive was far short of perfect.
23122;sentences;The beauty of the view stunned the young boy.
23123;sentences;Two blue fish swam in the tank.
23124;sentences;Her purse was full of useless trash.
23125;sentences;The colt reared and threw the tall rider.
23126;sentences;"It snowed, rained, and hailed the same morning."
23127;sentences;Read verse out loud for pleasure.
23128;sentences;Hoist the load to your left shoulder.
23129;sentences;Take the winding path to reach the lake.
23130;sentences;Note closely the size of the gas tank.
23131;sentences;Wipe the grease off his dirty face.
23132;sentences;Mend the coat before you go out.
23133;sentences;The wrist was badly strained and hung limp.
23134;sentences;The stray cat gave birth to kittens.
23135;sentences;The young girl gave no clear response.
23136;sentences;The meal was cooked before the bell rang.
23137;sentences;What joy there is in living.
23138;sentences;A king ruled the state in the early days.
23139;sentences;The ship was torn apart on the sharp reef.
23140;sentences;Sickness kept him home the third week.
23141;sentences;The wide road shimmered in the hot sun.
23142;sentences;The lazy cow lay in the cool grass.
23143;sentences;Lift the square stone over the fence.
23144;sentences;The rope will bind the seven books at once.
23145;sentences;Hop over the fence and plunge in.
23146;sentences;The friendly gang left the drug store.
23147;sentences;Mesh mire keeps chicks inside.
23148;sentences;The frosty air passed through the coat.
23149;sentences;The crooked maze failed to fool the mouse.
23150;sentences;Adding fast leads to wrong sums.
23151;sentences;The show was a flop from the very start.
23152;sentences;A saw is a tool used for making boards.
23153;sentences;The wagon moved on well oiled wheels.
23154;sentences;March the soldiers past the next hill.
23155;sentences;A cup of sugar makes sweet fudge.
23156;sentences;Place a rosebush near the porch steps.
23157;sentences;Both lost their lives in the raging storm.
23158;sentences;We talked of the slide show in the circus.
23159;sentences;Use a pencil to write the first draft.
23160;sentences;He ran half way to the hardware store.
23161;sentences;The clock struck to mark the third period.
23162;sentences;A small creek cut across the field.
23163;sentences;Cars and busses stalled in snow drifts.
23164;sentences;"The set of china hit, the floor with a crash."
23165;sentences;This is a grand season for hikes on the road.
23166;sentences;The dune rose from the edge of the water.
23167;sentences;Those words were the cue for the actor to leave.
23168;sentences;A yacht slid around the point into the bay.
23169;sentences;The two met while playing on the sand.
23170;sentences;The ink stain dried on the finished page.
23171;sentences;The walled town was seized without a fight.
23172;sentences;The lease ran out in sixteen weeks.
23173;sentences;A tame squirrel makes a nice pet.
23174;sentences;The horn of the car woke the sleeping cop.
23175;sentences;The heart beat strongly and with firm strokes.
23176;sentences;The pearl was worn in a thin silver ring.
23177;sentences;The fruit peel was cut in thick slices.
23178;sentences;The Navy attacked the big task force.
23179;sentences;See the cat glaring at the scared mouse.
23180;sentences;There are more than two factors here.
23181;sentences;The hat brim was wide and too droopy.
23182;sentences;The lawyer tried to lose his case.
23183;sentences;The grass curled around the fence post.
23184;sentences;Cut the pie into large parts.
23185;sentences;Men strive but seldom get rich.
23186;sentences;Always close the barn door tight.
23187;sentences;He lay prone and hardly moved a limb.
23188;sentences;The slush lay deep along the street.
23189;sentences;A wisp of cloud hung in the blue air.
23190;sentences;A pound of sugar costs more than eggs.
23191;sentences;The fin was sharp and cut the clear water.
23192;sentences;The play seems dull and quite stupid.
23193;sentences;"Bail the boat, to stop it from sinking."
23194;sentences;The term ended in late June that year.
23195;sentences;A tusk is used to make costly gifts.
23196;sentences;Ten pins were set in order.
23197;sentences;The bill as paid every third week.
23198;sentences;Oak is strong and also gives shade.
23199;sentences;Cats and dogs each hate the other.
23200;sentences;The pipe began to rust while new.
23201;sentences;Open the crate but don't break the glass.
23202;sentences;Add the sum to the product of these three.
23203;sentences;Thieves who rob friends deserve jail.
23204;sentences;The ripe taste of cheese improves with age.
23205;sentences;Act on these orders with great speed.
23206;sentences;The hog crawled under the high fence.
23207;sentences;Move the vat over the hot fire.
23208;sentences;The bark of the pine tree was shiny and dark.
23209;sentences;Leaves turn brown and yellow in the fall.
23210;sentences;The pennant waved when the wind blew.
23211;sentences;"Split the log with a quick, sharp blow."
23212;sentences;Burn peat after the logs give out.
23213;sentences;He ordered peach pie with ice cream.
23214;sentences;Weave the carpet on the right hand side.
23215;sentences;Hemp is a weed found in parts of the tropics.
23216;sentences;A lame back kept his score low.
23217;sentences;We find joy in the simplest things.
23218;sentences;Type out three lists of orders.
23219;sentences;The harder he tried the less he got done.
23220;sentences;The boss ran the show with a watchful eye.
23221;sentences;The cup cracked and spilled its contents.
23222;sentences;Paste can cleanse the most dirty brass.
23223;sentences;The slang word for raw whiskey is booze.
23224;sentences;It caught its hind paw in a rusty trap.
23225;sentences;The wharf could be seen at the farther shore.
23226;sentences;Feel the heat of the weak dying flame.
23227;sentences;The tiny girl took off her hat.
23228;sentences;A cramp is no small danger on a swim.
23229;sentences;He said the same phrase thirty times.
23230;sentences;Pluck the bright rose without leaves.
23231;sentences;Two plus seven is less than ten.
23232;sentences;The glow deepened in the eyes of the sweet girl.
23233;sentences;Bring your problems to the wise chief.
23234;sentences;Write a fond note to the friend you cherish.
23235;sentences;Clothes and lodging are free to new men.
23236;sentences;We frown when events take a bad turn.
23237;sentences;Port is a strong wine with s smoky taste.
23238;sentences;The young kid jumped the rusty gate.
23239;sentences;Guess the results from the first scores.
23240;sentences;A salt pickle tastes fine with ham.
23241;sentences;The just claim got the right verdict.
23242;sentences;These thistles bend in a high wind.
23243;sentences;Pure bred poodles have curls.
23244;sentences;The tree top waved in a graceful way.
23245;sentences;The spot on the blotter was made by green ink.
23246;sentences;Mud was spattered on the front of his white shirt.
23247;sentences;The cigar burned a hole in the desk top.
23248;sentences;The empty flask stood on the tin tray.
23249;sentences;A speedy man can beat this track mark.
23250;sentences;He broke a new shoelace that day.
23251;sentences;The coffee stand is too high for the couch.
23252;sentences;The urge to write short stories is rare.
23253;sentences;The pencils have all been used.
23254;sentences;The pirates seized the crew of the lost ship.
23255;sentences;We tried to replace the coin but failed.
23256;sentences;She sewed the torn coat quite neatly.
23257;sentences;The sofa cushion is red and of light weight.
23258;sentences;The jacket hung on the back of the wide chair.
23259;sentences;At that high level the air is pure.
23260;sentences;Drop the two when you add the figures.
23261;sentences;A filing case is now hard to buy.
23262;sentences;An abrupt start does not win the prize.
23263;sentences;Wood is best for making toys and blocks.
23264;sentences;The office paint was a dull sad tan.
23265;sentences;He knew the skill of the great young actress.
23266;sentences;A rag will soak up spilled water.
23267;sentences;A shower of dirt fell from the hot pipes.
23268;sentences;Steam hissed from the broken valve.
23269;sentences;The child almost hurt the small dog.
23270;sentences;There was a sound of dry leaves outside.
23271;sentences;The sky that morning was clear and bright blue.
23272;sentences;Torn scraps littered the stone floor.
23273;sentences;Sunday is the best part of the week.
23274;sentences;The doctor cured him with these pills.
23275;sentences;The new girl was fired today at noon.
23276;sentences;They felt gay when the ship arrived in port.
23277;sentences;Add the store's account to the last cent.
23278;sentences;Acid burns holes in wool cloth.
23279;sentences;Fairy tales should be fun to write.
23280;sentences;Eight miles of woodland burned to waste.
23281;sentences;The third act was dull and tired the players.
23282;sentences;A young child should not suffer fright.
23283;sentences;Add the column and put the sum here.
23284;sentences;We admire and love a good cook.
23285;sentences;There the flood mark is ten inches.
23286;sentences;He carved a head from the round block of marble.
23287;sentences;She has st smart way of wearing clothes.
23288;sentences;The fruit of a fig tree is apple-shaped.
23289;sentences;Corn cobs can be used to kindle a fire.
23290;sentences;Where were they when the noise started.
23291;sentences;The paper box is full of thumb tacks.
23292;sentences;Sell your gift to a buyer at a good gain.
23293;sentences;The tongs lay beside the ice pail.
23294;sentences;The petals fall with the next puff of wind.
23295;sentences;Bring your best compass to the third class.
23296;sentences;They could laugh although they were sad.
23297;sentences;Farmers came in to thresh the oat crop.
23298;sentences;The brown house was on fire to the attic.
23299;sentences;The lure is used to catch trout and flounder.
23300;sentences;Float the soap on top of the bath water.
23301;sentences;A blue crane is a tall wading bird.
23302;sentences;A fresh start will work such wonders.
23303;sentences;The club rented the rink for the fifth night.
23304;sentences;After the dance they went straight home.
23305;sentences;The hostess taught the new maid to serve.
23306;sentences;He wrote his last novel there at the inn.
23307;sentences;Even the worst will beat his low score.
23308;sentences;The cement had dried when he moved it.
23309;sentences;The loss of the second ship was hard to take.
23310;sentences;The fly made its way along the wall.
23311;sentences;Do that with a wooden stick.
23312;sentences;Lire wires should be kept covered.
23313;sentences;The large house had hot water taps.
23314;sentences;It is hard to erase blue or red ink.
23315;sentences;Write at once or you may forget it.
23316;sentences;The doorknob was made of bright clean brass.
23317;sentences;The wreck occurred by the bank on Main Street.
23318;sentences;A pencil with black lead writes best.
23319;sentences;Coax a young calf to drink from a bucket.
23320;sentences;Schools for ladies teach charm and grace.
23321;sentences;The lamp shone with a steady green flame.
23322;sentences;They took the axe and the saw to the forest.
23323;sentences;The ancient coin was quite dull and worn.
23324;sentences;The shaky barn fell with a loud crash.
23325;sentences;Jazz and swing fans like fast music.
23326;sentences;Rake the rubbish up and then burn it.
23327;sentences;Slash the gold cloth into fine ribbons.
23328;sentences;Try to have the court decide the case.
23329;sentences;They are pushed back each time they attack.
23330;sentences;He broke his ties with groups of former friends.
23331;sentences;They floated on the raft to sun their white backs.
23332;sentences;The map had an X that meant nothing.
23333;sentences;Whitings are small fish caught in nets.
23334;sentences;Some ads serve to cheat buyers.
23335;sentences;Jerk the rope and the bell rings weakly.
23336;sentences;A waxed floor makes us lose balance.
23337;sentences;"Madam, this is the best brand of corn."
23338;sentences;On the islands the sea breeze is soft and mild.
23339;sentences;The play began as soon as we sat down.
23340;sentences;This will lead the world to more sound and fury
23341;sentences;Add salt before you fry the egg.
23342;sentences;The rush for funds reached its peak Tuesday.
23343;sentences;The birch looked stark white and lonesome.
23344;sentences;The box is held by a bright red snapper.
23345;sentences;"To make pure ice, you freeze water."
23346;sentences;The first worm gets snapped early.
23347;sentences;Jump the fence and hurry up the bank.
23348;sentences;Yell and clap as the curtain slides back.
23349;sentences;They are men who walk the middle of the road.
23350;sentences;Both brothers wear the same size.
23351;sentences;In some form or other we need fun.
23352;sentences;The prince ordered his head chopped off.
23353;sentences;The houses are built of red clay bricks.
23354;sentences;Ducks fly north but lack a compass.
23355;sentences;Fruit flavors are used in fizz drinks.
23356;sentences;These pills do less good than others.
23357;sentences;Canned pears lack full flavor.
23358;sentences;The dark pot hung in the front closet.
23359;sentences;Carry the pail to the wall and spill it there.
23360;sentences;The train brought our hero to the big town.
23361;sentences;We are sure that one war is enough.
23362;sentences;Gray paint stretched for miles around.
23363;sentences;The rude laugh filled the empty room.
23364;sentences;High seats are best for football fans.
23365;sentences;Tea served from the brown jug is tasty.
23366;sentences;A dash of pepper spoils beef stew.
23367;sentences;A zestful food is the hot-cross bun.
23368;sentences;The horse trotted around the field at a brisk pace.
23369;sentences;Find the twin who stole the pearl necklace.
23370;sentences;Cut the cord that binds the box tightly.
23371;sentences;The red tape bound the smuggled food.
23372;sentences;Look in the corner to find the tan shirt.
23373;sentences;The cold drizzle will halt the bond drive.
23374;sentences;Nine men were hired to dig the ruins.
23375;sentences;The junk yard had a mouldy smell.
23376;sentences;The flint sputtered and lit a pine torch.
23377;sentences;Soak the cloth and drown the sharp odor.
23378;sentences;The shelves were bare of both jam or crackers.
23379;sentences;A joy to every child is the swan boat.
23380;sentences;All sat frozen and watched the screen.
23381;sentences;A cloud of dust stung his tender eyes.
23382;sentences;To reach the end he needs much courage.
23383;sentences;Shape the clay gently into block form.
23384;sentences;The ridge on a smooth surface is a bump or flaw.
23385;sentences;Hedge apples may stain your hands green.
23386;sentences;"Quench your thirst, then eat the crackers."
23387;sentences;Tight curls get limp on rainy days.
23388;sentences;The mute muffled the high tones of the horn.
23389;sentences;The gold ring fits only a pierced ear.
23390;sentences;The old pan was covered with hard fudge.
23391;sentences;Watch the log float in the wide river.
23392;sentences;The node on the stalk of wheat grew daily.
23393;sentences;The heap of fallen leaves was set on fire.
23394;sentences;"Write fast, if you want to finish early."
23395;sentences;His shirt was clean but one button was gone.
23396;sentences;The barrel of beer was a brew of malt and hops.
23397;sentences;Tin cans are absent from store shelves.
23398;sentences;Slide the box into that empty space.
23399;sentences;The plant grew large and green in the window.
23400;sentences;The beam dropped down on the workmen's head.
23401;sentences;Pink clouds floated with the breeze.
23402;sentences;"She danced like a swan, tall and graceful."
23403;sentences;The tube was blown and the tire flat and useless.
23404;sentences;It is late morning on the old wall clock.
23405;sentences;Let's all join as we sing the last chorus.
23406;sentences;The last switch cannot be turned off.
23407;sentences;The fight will end in just six minutes.
23408;sentences;The store walls were lined with colored frocks.
23409;sentences;The peace league met to discuss their plans.
23410;sentences;The rise to fame of a person takes luck.
23411;sentences;"Paper is scarce, so write with much care."
23412;sentences;The quick fox jumped on the sleeping cat.
23413;sentences;The nozzle of the fire hose was bright brass.
23414;sentences;Screw the round cap on as tight as needed.
23415;sentences;Time brings us many changes.
23416;sentences;The purple tie was ten years old.
23417;sentences;Men think and plan and sometimes act.
23418;sentences;Fill the ink jar with sticky glue.
23419;sentences;He smoke a big pipe with strong contents.
23420;sentences;We need grain to keep our mules healthy.
23421;sentences;Pack the records in a neat thin case.
23422;sentences;The crunch of feet in the snow was the only sound.
23423;sentences;The copper bowl shone in the sun's rays.
23424;sentences;Boards will warp unless kept dry.
23425;sentences;The plush chair leaned against the wall.
23426;sentences;Glass will clink when struck by metal.
23427;sentences;Bathe and relax in the cool green grass.
23428;sentences;Nine rows of soldiers stood in line.
23429;sentences;The beach is dry and shallow at low tide.
23430;sentences;The idea is to sew both edges straight.
23431;sentences;The kitten chased the dog down the street.
23432;sentences;Pages bound in cloth make a book.
23433;sentences;Try to trace the fine lines of the painting.
23434;sentences;Women form less than half of the group.
23435;sentences;The zones merge in the central part of town.
23436;sentences;A gem in the rough needs work to polish.
23437;sentences;Code is used when secrets are sent.
23438;sentences;Most of the new is easy for us to hear.
23439;sentences;He used the lathe to make brass objects.
23440;sentences;The vane on top of the pole revolved in the wind.
23441;sentences;Mince pie is a dish served to children.
23442;sentences;The clan gathered on each dull night.
23443;sentences;"Let it burn, it gives us warmth and comfort."
23444;sentences;A castle built from sand fails to endure.
23445;sentences;A child's wit saved the day for us.
23446;sentences;Tack the strip of carpet to the worn floor.
23447;sentences;Next Tuesday we must vote.
23448;sentences;Pour the stew from the pot into the plate.
23449;sentences;Each penny shone like new.
23450;sentences;The man went to the woods to gather sticks.
23451;sentences;The dirt piles were lines along the road.
23452;sentences;The logs fell and tumbled into the clear stream.
23453;sentences;"Just hoist it up and take it away,"
23454;sentences;A ripe plum is fit for a king's palate.
23455;sentences;Our plans right now are hazy.
23456;sentences;Brass rings are sold by these natives.
23457;sentences;It takes a good trap to capture a bear.
23458;sentences;Feed the white mouse some flower seeds.
23459;sentences;The thaw came early and freed the stream.
23460;sentences;He took the lead and kept it the whole distance.
23461;sentences;The key you designed will fit the lock.
23462;sentences;Plead to the council to free the poor thief.
23463;sentences;Better hash is made of rare beef.
23464;sentences;This plank was made for walking on.
23465;sentences;The lake sparkled in the red hot sun.
23466;sentences;He crawled with care along the ledge.
23467;sentences;Tend the sheep while the dog wanders.
23468;sentences;It takes a lot of help to finish these.
23469;sentences;Mark the spot with a sign painted red.
23470;sentences;Take two shares as a fair profit.
23471;sentences;The fur of cats goes by many names.
23472;sentences;North winds bring colds and fevers.
23473;sentences;He asks no person to vouch for him.
23474;sentences;Go now and come here later.
23475;sentences;A sash of gold silk will trim her dress.
23476;sentences;Soap can wash most dirt away.
23477;sentences;That move means the game is over.
23478;sentences;He wrote down a long list of items.
23479;sentences;A siege will crack the strong defense.
23480;sentences;Grape juice and water mix well.
23481;sentences;Roads are paved with sticky tar.
23482;sentences;Fake &ones shine but cost little.
23483;sentences;The drip of the rain made a pleasant sound.
23484;sentences;Smoke poured out of every crack.
23485;sentences;Serve the hot rum to the tired heroes.
23486;sentences;Much of the story makes good sense.
23487;sentences;The sun came up to light the eastern sky.
23488;sentences;Heave the line over the port side.
23489;sentences;A lathe cuts and trims any wood.
23490;sentences;It's a dense crowd in two distinct ways.
23491;sentences;His hip struck the knee of the next player.
23492;sentences;The stale smell of old beer lingers.
23493;sentences;The desk was firm on the shaky floor.
23494;sentences;It takes heat to bring out the odor.
23495;sentences;Beef is scarcer than some lamb.
23496;sentences;Raise the sail and steer the ship northward.
23497;sentences;The cone costs five cents on Mondays.
23498;sentences;A pod is what peas always grow in.
23499;sentences;Jerk the dart from the cork target.
23500;sentences;No cement will hold hard wood.
23501;sentences;We now have a new base for shipping.
23502;sentences;The list of names is carved around the base.
23503;sentences;The sheep were led home by a dog.
23504;sentences;"Three for a dime, the young peddler cried."
23505;sentences;The sense of smell is better than that of touch.
23506;sentences;No hardship seemed to keep him sad.
23507;sentences;Grace makes up for lack of beauty.
23508;sentences;Nudge gently but wake her now.
23509;sentences;The news struck doubt into restless minds.
23510;sentences;Once we stood beside the shore.
23511;sentences;A chink in the wall allowed a draft to blow.
23512;sentences;Fasten two pins on each side.
23513;sentences;A cold dip restores health and zest.
23514;sentences;He takes the oath of office each March.
23515;sentences;The sand drifts over the sill of the old house.
23516;sentences;The point of the steel pen was bent and twisted.
23517;sentences;There is a lag between thought and act.
23518;sentences;Seed is needed to plant the spring corn.
23519;sentences;Draw the chart with heavy black lines.
23520;sentences;The boy owed his pal thirty cents.
23521;sentences;The chap slipped into the crowd and was lost.
23522;sentences;Hats are worn to tea and not to dinner.
23523;sentences;The ramp led up to the wide highway.
23524;sentences;Beat the dust from the rug onto the lawn.
23525;sentences;Say it slow!y but make it ring clear.
23526;sentences;The straw nest housed five robins.
23527;sentences;Screen the porch with woven straw mats.
23528;sentences;This horse will nose his way to the finish.
23529;sentences;The dry wax protects the deep scratch.
23530;sentences;He picked up the dice for a second roll.
23531;sentences;These coins will be needed to pay his debt.
23532;sentences;The nag pulled the frail cart along.
23533;sentences;Twist the valve and release hot steam.
23534;sentences;The vamp of the shoe had a gold buckle.
23535;sentences;The smell of burned rags itches my nose.
23536;sentences;New pants lack cuffs and pockets.
23537;sentences;The marsh will freeze when cold enough.
23538;sentences;They slice the sausage thin with a knife.
23539;sentences;The bloom of the rose lasts a few days.
23540;sentences;A gray mare walked before the colt.
23541;sentences;Breakfast buns are fine with a hot drink.
23542;sentences;Bottles hold four kinds of rum.
23543;sentences;The man wore a feather in his felt hat.
23544;sentences;He wheeled the bike past the winding road.
23545;sentences;Drop the ashes on the worn old rug.
23546;sentences;The desk and both chairs were painted tan.
23547;sentences;Throw out the used paper cup and plate.
23548;sentences;A clean neck means a neat collar.
23549;sentences;The couch cover and hall drapes were blue.
23550;sentences;The stems of the tall glasses cracked and broke.
23551;sentences;The wall phone rang loud and often.
23552;sentences;The clothes dried on a thin wooden rack.
23553;sentences;Turn on the lantern which gives us light.
23554;sentences;The cleat sank deeply into the soft turf.
23555;sentences;The bills were mailed promptly on the tenth of the month.
23556;sentences;To have is better than to wait and hope.
23557;sentences;The price is fair for a good antique clock.
23558;sentences;The music played on while they talked.
23559;sentences;Dispense with a vest on a day like this.
23560;sentences;The bunch of grapes was pressed into wine.
23561;sentences;"He sent the figs, but kept the ripe cherries."
23562;sentences;The hinge on the door creaked with old age.
23563;sentences;The screen before the fire kept in the sparks.
23564;sentences;"Fly by night, and you waste little time."
23565;sentences;Thick glasses helped him read the print.
23566;sentences;Birth and death mark the limits of life.
23567;sentences;The chair looked strong but had no bottom.
23568;sentences;The kite flew wildly in the high wind.
23569;sentences;A fur muff is stylish once more.
23570;sentences;The tin box held priceless stones.
23571;sentences;We need an end of all such matter.
23572;sentences;The case was puzzling to the old and wise.
23573;sentences;The bright lanterns were gay on the dark lawn.
23574;sentences;We don't get much money but we have fun.
23575;sentences;"The youth drove with zest, but little skill."
23576;sentences;Five years he lived with a shaggy dog.
23577;sentences;A fence cuts through the corner lot.
23578;sentences;The way to save money is not to spend much.
23579;sentences;Shut the hatch before the waves push it in.
23580;sentences;The odor of spring makes young hearts jump.
23581;sentences;Crack the walnut with your sharp side teeth.
23582;sentences;He offered proof in the form of a large chart.
23583;sentences;Send the stuff in a thick paper bag.
23584;sentences;A quart of milk is water for the most part.
23585;sentences;They told wild tales to frighten him.
23586;sentences;The three story house was built of stone.
23587;sentences;In the rear of the ground floor was a large passage.
23588;sentences;A man in a blue sweater sat at the desk.
23589;sentences;Oats are a food eaten by horse and man.
23590;sentences;Their eyelids droop for want of sleep.
23591;sentences;The sip of tea revives his tired friend.
23592;sentences;There are many ways to do these things.
23593;sentences;Tuck the sheet under the edge of the mat.
23594;sentences;A force equal to that would move the earth.
23595;sentences;We like to see clear weather.
23596;sentences;The work of the tailor is seen on each side.
23597;sentences;Take a chance and win a china doll.
23598;sentences;"Shake the dust from your shoes, stranger."
23599;sentences;She was kind to sick old people.
23600;sentences;The dusty bench stood by the stone wall.
23601;sentences;The square wooden crate was packed to be shipped.
23602;sentences;We dress to suit the weather of most days.
23603;sentences;Smile when you say nasty words.
23604;sentences;A bowl of rice is free with chicken stew.
23605;sentences;The water in this well is a source of good health.
23606;sentences;"Take shelter in this tent, but keep still."
23607;sentences;That guy is the writer of a few banned books.
23608;sentences;The little tales they tell are false.
23609;sentences;"The door was barred, locked, and bolted as well."
23610;sentences;Ripe pears are fit for a queen's table.
23611;sentences;A big wet stain was on the round carpet.
23612;sentences;"The kite dipped and swayed, but stayed aloft."
23613;sentences;The pleasant hours fly by much too soon.
23614;sentences;The room was crowded with a wild mob.
23615;sentences;This strong arm shall shield your honor.
23616;sentences;She blushed when he gave her a white orchid.
23617;sentences;The beetle droned in the hot June sun.
23618;sentences;Press the pedal with your left foot.
23619;sentences;Neat plans fail without luck.
23620;sentences;The black trunk fell from the landing.
23621;sentences;The bank pressed for payment of the debt.
23622;sentences;The theft of the pearl pin was kept secret.
23623;sentences;Shake hands with this friendly child.
23624;sentences;The vast space stretched into the far distance.
23625;sentences;A rich farm is rare in this sandy waste.
23626;sentences;His wide grin earned many friends.
23627;sentences;Flax makes a fine brand of paper.
23628;sentences;Hurdle the pit with the aid of a long pole.
23629;sentences;A strong bid may scare your partner stiff.
23630;sentences;Even a just cause needs power to win.
23631;sentences;Peep under the tent and see the clowns.
23632;sentences;The leaf drifts along with a slow spin.
23633;sentences;Cheap clothes are flashy but don't last.
23634;sentences;A thing of small note can cause despair.
23635;sentences;Flood the mails with requests for this book.
23636;sentences;A thick coat of black paint covered all.
23637;sentences;The pencil was cut to be sharp at both ends.
23638;sentences;Those last words were a strong statement.
23639;sentences;He wrote his name boldly at the top of tile sheet.
23640;sentences;Dill pickles are sour but taste fine.
23641;sentences;Down that road is the way to the grain farmer.
23642;sentences;Either mud or dust are found at all times.
23643;sentences;The best method is to fix it in place with clips.
23644;sentences;If you mumble your speech will be lost.
23645;sentences;At night the alarm roused him from a deep sleep.
23646;sentences;Read just what the meter says.
23647;sentences;Fill your pack with bright trinkets for the poor.
23648;sentences;The small red neon lamp went out.
23649;sentences;"Clams are small, round, soft, and tasty."
23650;sentences;The fan whirled its round blades softly.
23651;sentences;The line where the edges join was clean.
23652;sentences;Breathe deep and smell the piny air.
23653;sentences;It matters not if he reads these words or those.
23654;sentences;A brown leather bag hung from its strap.
23655;sentences;A toad and a frog are hard to tell apart.
23656;sentences;A white silk jacket goes with any shoes.
23657;sentences;A break in the dam almost caused a flood.
23658;sentences;Paint the sockets in the wall dull green.
23659;sentences;The child crawled into the dense grass.
23660;sentences;Bribes fail where honest men work.
23661;sentences;"Trample the spark, else the flames will spread."
23662;sentences;The hilt of the sword was carved with fine designs.
23663;sentences;A round hole was drilled through the thin board.
23664;sentences;Footprints showed the path he took up the beach.
23665;sentences;She was waiting at my front lawn.
23666;sentences;A vent near the edge brought in fresh air.
23667;sentences;Prod the old mule with a crooked stick.
23668;sentences;It is a band of steel three inches wide.
